customer_id,name,nationality,age_group,gender,segment,id_type,id_number,payment_preference,credit_score,credit_rating,monthly_income_qar,existing_loans,debt_to_income_ratio,emi_eligibility,max_emi_amount_qar,preferred_finance_bank,first_purchase_date,total_purchases,lifetime_value_qar,last_purchase_date,avg_purchase_value_qar,preferred_body_type,preferred_color,repurchase_interval_months,next_upgrade_prediction,contact_number,email,preferred_contact
4599,Pradeep Smith,Indian,46-55,M,Individual,Qatar ID,Q21459892,Cash,737,Good,17100.0,0,0.42,True,6000.0,,2019-11-09,5,1463000.0,2020-03-22,328000.0,Van,Black,34,2023-01-06,+974 4084 7574,customer4599@gmail.com,Email
4600,Hina Lopez,Jordanian,26-35,F,Individual,Company CR,Q17981048,Finance,654,Fair,25400.0,2,0.25,True,8900.0,Qatar National Bank,2015-09-22,2,217200.0,2017-01-22,100000.0,SUV,Pearl White,19,2018-08-15,+974 3051 9678,customer4600@gmail.com,Email
4601,Saad Singh,Egyptian,26-35,M,Individual,Qatar ID,Q97606127,Cash,881,Excellent,13800.0,0,0.52,False,0.0,,2017-09-10,4,332000.0,2023-06-20,79000.0,SUV,White,24,2025-06-09,+974 4754 8047,customer4601@hotmail.com,WhatsApp
4602,Ahmed Shah,Indian,26-35,M,Individual,Passport,Q22156128,Finance,645,Fair,16200.0,1,0.19,True,5700.0,Ahli Bank,2022-01-24,4,1347200.0,2024-07-24,337000.0,SUV,Pearl White,32,2027-03-11,+974 7988 8245,customer4602@gmail.com,WhatsApp
4603,Ali Khan,Qatari,36-45,M,Individual,Qatar ID,Q46009649,Cash,560,Poor,21500.0,1,0.46,False,0.0,,2018-10-05,2,637100.0,2021-05-30,310000.0,Pickup,White,14,2022-07-24,+974 7978 2106,customer4603@gmail.com,WhatsApp
4604,Rajesh Cruz,Qatari,36-45,M,Government,Qatar ID,Q50888611,Finance,771,Excellent,5700.0,2,0.15,True,2000.0,Commercial Bank Qatar,2024-11-20,2,327800.0,2025-10-21,183000.0,Crossover,Pearl White,19,2027-05-14,+974 5137 6649,customer4604@gmail.com,Email
4605,Abdullah Taylor,Egyptian,36-45,M,Corporate,Passport,Q85933655,Cash,772,Excellent,16300.0,0,0.37,True,5700.0,,2019-08-30,1,177500.0,2019-10-23,193000.0,SUV,Graphite Grey,28,2022-02-09,+974 4787 3020,customer4605@hotmail.com,Email
4606,Vijay Johnson,Indian,46-55,M,Individual,Qatar ID,Q78544556,Cash,745,Good,6600.0,1,0.15,True,2300.0,,2015-05-08,1,97700.0,2017-10-23,105000.0,Sedan,Pearl White,13,2018-11-17,+974 3780 7639,customer4606@gmail.com,Email
4607,Bilal Al-Kuwari,Qatari,26-35,M,Individual,Qatar ID,Q94569859,Cash,705,Good,19800.0,0,0.11,True,6900.0,,2021-03-09,2,599400.0,2024-08-13,339000.0,SUV,Pearl White,33,2027-04-30,+974 6987 5133,customer4607@gmail.com,WhatsApp
4608,Asif Hussain,Egyptian,36-45,M,Corporate,Qatar ID,Q32236316,Finance,751,Excellent,18400.0,0,0.13,True,6400.0,QIIB,2021-01-31,3,545300.0,2021-08-22,159000.0,SUV,White,24,2023-08-12,+974 5175 8174,customer4608@hotmail.com,WhatsApp
4609,Sana Cruz,Indian,46-55,F,Corporate,Passport,Q66563174,Cash,680,Fair,46600.0,1,0.42,True,16300.0,,2023-10-10,1,447600.0,2025-12-11,410000.0,SUV,Titanium Grey,25,2027-12-31,+974 5485 8289,customer4609@hotmail.com,WhatsApp
4610,Suresh Al-Dosari,Egyptian,26-35,M,Individual,Qatar ID,Q66637408,Cash,711,Good,37500.0,1,0.23,True,13100.0,,2018-06-25,6,388400.0,2019-12-27,66000.0,Van,Pearl White,20,2021-08-18,+974 4109 9223,customer4610@gmail.com,WhatsApp
4611,Michael Smith,Qatari,46-55,M,Government,Qatar ID,Q26418023,Cash,817,Excellent,7500.0,1,0.21,True,2600.0,,2016-09-15,2,536000.0,2024-02-21,245000.0,SUV,Silver,33,2026-11-07,+974 4724 7917,customer4611@gmail.com,WhatsApp
4612,Omar Cruz,British,26-35,M,Individual,Passport,Q28394811,Finance,570,Poor,13800.0,0,0.35,False,0.0,Commercial Bank Qatar,2017-08-08,2,321000.0,2025-04-16,143000.0,SUV,White,17,2026-09-08,+974 6658 2667,customer4612@hotmail.com,WhatsApp
4613,Muhammad Sharma,Qatari,55+,M,Individual,Qatar ID,Q60341031,Finance,574,Poor,24700.0,1,0.37,False,0.0,Doha Bank,2023-03-07,1,133100.0,2023-07-23,133000.0,SUV,Pearl White,29,2025-12-09,+974 3743 4630,customer4613@gmail.com,WhatsApp
4614,Rajesh Sharma,Qatari,46-55,M,Individual,Qatar ID,Q27975758,Cash,670,Fair,27200.0,0,0.11,True,9500.0,,2018-10-14,1,138300.0,2020-03-21,122000.0,Pickup,White,28,2022-07-09,+974 4360 4575,customer4614@hotmail.com,WhatsApp
4615,Rosa Malik,Jordanian,26-35,F,Individual,Passport,Q98904679,Lease,775,Excellent,12100.0,1,0.4,True,4200.0,Doha Bank,2020-06-01,1,176300.0,2025-06-26,161000.0,Sedan,White,37,2028-07-10,+974 3640 3849,customer4615@hotmail.com,Call
4616,Omar Chaudhry,Qatari,46-55,M,Individual,Qatar ID,Q38056608,Cash,623,Fair,32600.0,2,0.2,True,11400.0,,2022-12-12,1,247500.0,2025-10-30,275000.0,Sedan,White,19,2027-05-23,+974 7388 8505,customer4616@gmail.com,Email
4617,Mohammed Sharma,Qatari,36-45,M,Individual,Qatar ID,Q17000794,Cash,605,Poor,16500.0,2,0.2,True,5800.0,,2020-11-30,1,287700.0,2025-08-02,292000.0,SUV,White,29,2027-12-20,+974 3830 9735,customer4617@gmail.com,WhatsApp
4618,Hina Al-Kuwari,Indian,46-55,F,Government,Qatar ID,Q21785053,Finance,735,Good,35300.0,0,0.5,False,0.0,Ahli Bank,2016-08-28,7,1746200.0,2018-04-25,232000.0,SUV,White,23,2020-03-15,+974 7429 1564,customer4618@gmail.com,WhatsApp
4619,Maria Al-Kuwari,Bangladeshi,36-45,F,Individual,Company CR,Q67827672,Finance,777,Excellent,35400.0,1,0.07,True,12400.0,Ahli Bank,2022-01-07,4,392400.0,2026-01-22,94000.0,SUV,White,24,2028-01-12,+974 5868 1915,customer4619@gmail.com,WhatsApp
4620,Sana Cruz,Qatari,55+,F,Fleet,Qatar ID,Q52615577,Cash,695,Fair,18700.0,3,0.1,True,6500.0,,2016-09-06,1,300100.0,2022-03-18,306000.0,SUV,White,25,2024-04-06,+974 4917 6423,customer4620@hotmail.com,WhatsApp
4621,Khalid Ali,Egyptian,18-25,M,Corporate,Passport,Q59675102,Cash,697,Fair,24300.0,1,0.54,False,0.0,,2019-07-26,2,189000.0,2020-10-22,92000.0,Sedan,Beige,30,2023-04-10,+974 7722 3953,customer4621@gmail.com,WhatsApp
4622,Sophia Al-Attiyah,Jordanian,26-35,F,Corporate,Qatar ID,Q25634622,Cash,675,Fair,60100.0,0,0.53,False,0.0,,2021-07-11,4,1454500.0,2025-12-29,391000.0,Pickup,Pearl White,20,2027-08-21,+974 7386 7097,customer4622@gmail.com,Call
4623,David Al-Attiyah,Qatari,18-25,M,Corporate,Qatar ID,Q91661431,Finance,751,Excellent,51400.0,0,0.27,True,18000.0,Masraf Al Rayan,2020-04-30,1,123200.0,2025-03-23,134000.0,SUV,Bronze,24,2027-03-13,+974 5714 8905,customer4623@hotmail.com,WhatsApp
4624,John Al-Kuwari,Egyptian,46-55,M,Corporate,Qatar ID,Q63460926,Cash,727,Good,13600.0,0,0.41,True,4800.0,,2019-04-25,4,237600.0,2021-11-22,52000.0,SUV,Silver,38,2025-01-05,+974 4567 6640,customer4624@gmail.com,WhatsApp
4625,Hassan Khan,Qatari,36-45,M,Individual,Qatar ID,Q80166706,Cash,669,Fair,36100.0,1,0.11,True,12600.0,,2021-10-17,3,305800.0,2025-03-06,99000.0,Pickup,Silver,32,2027-10-22,+974 6543 2539,customer4625@hotmail.com,WhatsApp
4626,Vijay Mehta,Lebanese,18-25,M,Fleet,Passport,Q78636819,Cash,835,Excellent,31500.0,3,0.1,True,11000.0,,2022-09-18,2,297700.0,2026-01-08,170000.0,SUV,Black,19,2027-08-01,+974 6897 6897,customer4626@gmail.com,Email
4627,Tariq Al-Hajri,Egyptian,26-35,M,Individual,Passport,Q11214840,Cash,761,Excellent,39700.0,1,0.39,True,13900.0,,2019-05-21,3,416800.0,2020-08-27,137000.0,SUV,Titanium Grey,24,2022-08-17,+974 4560 8269,customer4627@hotmail.com,WhatsApp
4628,Sana Lopez,Filipino,36-45,F,Government,Qatar ID,Q82591060,Finance,696,Fair,10600.0,1,0.09,True,3700.0,Doha Bank,2015-05-27,3,612300.0,2019-02-11,203000.0,Pickup,Red,30,2021-07-30,+974 4754 7992,customer4628@gmail.com,WhatsApp
4629,Omar Taylor,American,26-35,M,Individual,Qatar ID,Q67432418,Finance,677,Fair,17100.0,0,0.24,True,6000.0,Arab Bank,2018-12-26,3,263100.0,2024-01-04,77000.0,SUV,White,36,2026-12-19,+974 5538 3992,customer4629@gmail.com,WhatsApp
4630,Ibrahim Khan,Pakistani,26-35,M,Fleet,Qatar ID,Q70595014,Cash,723,Good,22800.0,0,0.27,True,8000.0,,2016-06-22,2,435100.0,2024-02-03,210000.0,SUV,Black,19,2025-08-26,+974 5060 1159,customer4630@hotmail.com,Email
4631,Layla Hussain,Pakistani,55+,F,Individual,Passport,Q35406178,Finance,623,Fair,44100.0,1,0.29,True,15400.0,QIIB,2024-08-09,3,1116100.0,2025-01-31,398000.0,SUV,White,24,2027-01-21,+974 5247 1478,customer4631@gmail.com,WhatsApp
4632,Rajesh Al-Marri,Pakistani,55+,M,Corporate,Company CR,Q24368751,Cash,684,Fair,36000.0,0,0.37,True,12600.0,,2016-10-25,6,1103200.0,2025-03-06,165000.0,SUV,Pearl White,39,2028-05-19,+974 3390 3433,customer4632@gmail.com,Call
4633,Tariq Reddy,Qatari,36-45,M,Corporate,Qatar ID,Q93734848,Finance,684,Fair,135900.0,2,0.07,True,47600.0,Commercial Bank Qatar,2015-09-10,7,755800.0,2019-01-31,97000.0,SUV,Silver,19,2020-08-23,+974 7647 3866,customer4633@gmail.com,WhatsApp
4634,Abdullah Al-Dosari,Indian,18-25,M,Individual,Qatar ID,Q65576865,Finance,465,No History,41000.0,2,0.3,False,0.0,Doha Bank,2024-12-10,2,699600.0,2025-12-08,330000.0,Pickup,White,26,2028-01-27,+974 5445 8491,customer4634@gmail.com,Call
4635,Bilal Lopez,Qatari,26-35,M,Fleet,Qatar ID,Q84435263,Lease,619,Poor,22500.0,2,0.43,True,7900.0,QIIB,2019-12-12,2,282800.0,2019-12-20,137000.0,SUV,White,25,2022-01-08,+974 3600 3233,customer4635@gmail.com,Call
4636,James Brown,Qatari,36-45,M,Corporate,Qatar ID,Q35605131,Lease,729,Good,36300.0,0,0.32,True,12700.0,Masraf Al Rayan,2019-05-31,2,378600.0,2025-05-21,202000.0,SUV,Pearl White,34,2028-03-06,+974 7201 8520,customer4636@hotmail.com,WhatsApp
4637,Hessa Sharma,Indian,26-35,F,Corporate,Qatar ID,Q81997874,Finance,613,Poor,62500.0,2,0.49,True,21900.0,Commercial Bank Qatar,2020-04-08,3,562100.0,2024-11-03,201000.0,Crossover,Pearl White,40,2028-02-16,+974 6060 7327,customer4637@hotmail.com,WhatsApp
4638,Imran Cruz,Jordanian,46-55,M,Fleet,Passport,Q49915770,Finance,599,Poor,13500.0,0,0.05,True,4700.0,Qatar National Bank,2015-05-21,3,500500.0,2020-03-18,157000.0,Pickup,Pearl White,36,2023-03-03,+974 6851 3183,customer4638@hotmail.com,Call
4639,Sunita Siddiqui,American,26-35,F,Corporate,Qatar ID,Q20912785,Cash,727,Good,31100.0,2,0.48,True,10900.0,,2021-12-20,1,187700.0,2022-07-17,182000.0,SUV,Black,13,2023-08-11,+974 5610 3616,customer4639@gmail.com,Call
4640,Hassan Al-Marri,Filipino,26-35,M,Individual,Passport,Q50772000,Cash,763,Excellent,21200.0,0,0.58,False,0.0,,2022-02-10,1,155100.0,2023-04-04,145000.0,SUV,Titanium Grey,21,2024-12-24,+974 3464 7516,customer4640@gmail.com,Call
4641,Mariam Al-Subaie,Qatari,36-45,F,Individual,Qatar ID,Q21013853,Cash,696,Fair,26900.0,0,0.49,True,9400.0,,2024-06-11,4,757200.0,2026-01-27,178000.0,SUV,Black,40,2029-05-11,+974 4737 1431,customer4641@gmail.com,Email
4642,Abdullah Brown,British,46-55,M,Government,Qatar ID,Q33242334,Cash,707,Good,30300.0,1,0.58,False,0.0,,2016-03-25,3,414500.0,2022-11-04,135000.0,SUV,Red,35,2025-09-19,+974 6286 7220,customer4642@gmail.com,Call
4643,Ravi Al-Khaldi,British,36-45,M,Individual,Qatar ID,Q70671294,Cash,796,Excellent,24500.0,0,0.17,True,8600.0,,2020-07-12,8,365600.0,2025-07-09,53000.0,SUV,Green,30,2027-12-26,+974 3599 3303,customer4643@hotmail.com,WhatsApp
4644,Rosa Al-Mulla,American,55+,F,Government,Passport,Q84376874,Finance,687,Fair,57600.0,4,0.17,False,0.0,Qatar Islamic Bank,2019-07-10,3,465000.0,2024-08-30,144000.0,Sedan,Silver,12,2025-08-25,+974 4183 8066,customer4644@gmail.com,WhatsApp
4645,Vijay Garcia,Indian,18-25,M,Government,Qatar ID,Q43412963,Cash,712,Good,61300.0,1,0.12,True,21500.0,,2018-11-28,1,113900.0,2020-03-04,101000.0,SUV,White,33,2022-11-19,+974 6849 1206,customer4645@hotmail.com,WhatsApp
4646,David Siddiqui,Sri Lankan,36-45,M,Individual,Company CR,Q23166417,Lease,838,Excellent,22300.0,1,0.46,True,7800.0,QIIB,2022-09-29,1,223700.0,2026-02-24,233000.0,SUV,Blue,18,2027-08-18,+974 5928 9290,customer4646@hotmail.com,Call
4647,Juan Al-Khaldi,Pakistani,46-55,M,Corporate,Qatar ID,Q62457202,Finance,767,Excellent,32100.0,3,0.55,False,0.0,Commercial Bank Qatar,2017-05-26,7,1400500.0,2022-02-11,205000.0,SUV,White,32,2024-09-28,+974 3056 2085,customer4647@gmail.com,WhatsApp
4648,Yusuf Sharma,Indian,55+,M,Individual,Passport,Q66580181,Cash,691,Fair,13700.0,0,0.17,True,4800.0,,2021-05-10,1,401900.0,2025-04-18,369000.0,SUV,Black,30,2027-10-05,+974 5515 3653,customer4648@gmail.com,WhatsApp
4649,Ahmed Reyes,Qatari,55+,M,Individual,Qatar ID,Q19717833,Finance,559,Poor,51200.0,2,0.42,False,0.0,Ahli Bank,2018-10-25,1,113100.0,2024-04-05,108000.0,Pickup,White,28,2026-07-24,+974 4161 8950,customer4649@gmail.com,WhatsApp
4650,Bilal Al-Marri,Jordanian,36-45,M,Individual,Qatar ID,Q30599621,Finance,736,Good,20600.0,3,0.18,True,7200.0,Arab Bank,2019-04-22,4,544100.0,2020-08-16,147000.0,Sedan,Pearl White,26,2022-10-05,+974 4175 5975,customer4650@gmail.com,WhatsApp
4651,Rosa Johnson,Jordanian,36-45,F,Individual,Passport,Q10170333,Cash,801,Excellent,25400.0,2,0.27,True,8900.0,,2017-12-02,1,124100.0,2018-01-29,114000.0,SUV,Bronze,32,2020-09-15,+974 4671 7541,customer4651@gmail.com,Call
4652,Mohammed Sharma,Qatari,26-35,M,Individual,Qatar ID,Q74657667,Cash,604,Poor,27000.0,3,0.17,True,9400.0,,2023-04-12,1,264400.0,2024-12-03,240000.0,Crossover,Black,28,2027-03-23,+974 7588 5490,customer4652@gmail.com,Email
4653,Aisha Al-Mulla,Qatari,55+,F,Individual,Qatar ID,Q38675535,Cash,800,Excellent,13800.0,4,0.44,False,0.0,,2020-01-26,3,459600.0,2022-12-21,140000.0,Pickup,Titanium Grey,24,2024-12-10,+974 3149 8717,customer4653@gmail.com,WhatsApp
4654,Fatima Malik,Indian,18-25,F,Individual,Qatar ID,Q76495738,Cash,776,Excellent,15300.0,2,0.26,True,5400.0,,2018-06-05,6,560800.0,2024-04-23,106000.0,Pickup,Black,13,2025-05-18,+974 5238 2631,customer4654@gmail.com,Email
4655,Kavya Siddiqui,Egyptian,18-25,F,Fleet,Qatar ID,Q26108729,Cash,700,Good,47700.0,2,0.26,True,16700.0,,2019-08-26,1,187400.0,2026-02-17,202000.0,SUV,Graphite Grey,34,2028-12-03,+974 7670 7459,customer4655@gmail.com,Call
4656,Muhammad Patel,Qatari,26-35,M,Individual,Qatar ID,Q28521472,Cash,616,Poor,13900.0,2,0.44,True,4900.0,,2023-05-08,1,150600.0,2023-10-07,159000.0,Sedan,White,13,2024-10-31,+974 4243 7996,customer4656@gmail.com,Email
4657,Maria Al-Dosari,Indian,36-45,F,Government,Passport,Q50536189,Cash,693,Fair,24400.0,1,0.2,True,8500.0,,2016-07-04,1,143000.0,2026-02-09,152000.0,Sedan,Graphite Grey,29,2028-06-28,+974 7283 1695,customer4657@gmail.com,Call
4658,Robert Reyes,Sri Lankan,36-45,M,Corporate,Passport,Q58637833,Cash,643,Fair,27300.0,0,0.43,True,9600.0,,2019-07-27,3,524200.0,2020-11-15,169000.0,Sedan,White,35,2023-10-01,+974 6923 5509,customer4658@gmail.com,WhatsApp
4659,William Al-Hajri,Pakistani,18-25,M,Individual,Qatar ID,Q44084703,Cash,714,Good,21500.0,1,0.35,True,7500.0,,2018-06-16,2,304600.0,2019-04-02,135000.0,Pickup,Black,23,2021-02-20,+974 3301 9844,customer4659@hotmail.com,Email
4660,Abdullah Al-Naimi,Filipino,46-55,M,Corporate,Qatar ID,Q34523943,Cash,778,Excellent,28100.0,0,0.11,True,9800.0,,2022-11-09,1,175400.0,2025-07-22,185000.0,SUV,White,36,2028-07-06,+974 3523 3467,customer4660@gmail.com,Call
4661,Aisha Santos,Qatari,36-45,F,Individual,Qatar ID,Q85381939,Finance,699,Fair,23200.0,1,0.28,True,8100.0,Masraf Al Rayan,2018-03-26,2,226800.0,2022-12-26,128000.0,Pickup,Blue,22,2024-10-16,+974 6211 7757,customer4661@gmail.com,Email
4662,Abdullah Smith,Jordanian,46-55,M,Corporate,Qatar ID,Q14527331,Cash,698,Fair,15700.0,1,0.09,True,5500.0,,2018-09-18,1,144800.0,2019-06-26,133000.0,SUV,White,40,2022-10-08,+974 4267 7157,customer4662@gmail.com,Email
4663,Omar Hussain,Jordanian,26-35,M,Individual,Company CR,Q81957438,Lease,685,Fair,21200.0,1,0.41,True,7400.0,Arab Bank,2022-10-01,2,143600.0,2023-04-05,73000.0,SUV,White,28,2025-07-23,+974 6328 5755,customer4663@gmail.com,WhatsApp
4664,Tariq Ali,American,18-25,M,Government,Company CR,Q59528818,Finance,688,Fair,19700.0,1,0.26,True,6900.0,Qatar Islamic Bank,2021-12-31,2,258200.0,2022-11-15,122000.0,SUV,Bronze,12,2023-11-10,+974 6149 5530,customer4664@gmail.com,Email
4665,Hassan Ibrahim,American,26-35,M,Corporate,Qatar ID,Q59335658,Cash,656,Fair,31300.0,4,0.34,False,0.0,,2015-11-15,3,615300.0,2022-02-18,218000.0,Crossover,Pearl White,34,2024-12-04,+974 5194 9923,customer4665@gmail.com,Email
4666,Vijay Al-Hajri,Lebanese,36-45,M,Fleet,Qatar ID,Q56486431,Finance,656,Fair,58400.0,0,0.52,False,0.0,Ahli Bank,2018-09-10,1,217100.0,2020-10-03,198000.0,SUV,Graphite Grey,22,2022-07-25,+974 4142 9581,customer4666@gmail.com,WhatsApp
4667,Ana Shah,Jordanian,36-45,F,Government,Qatar ID,Q85885225,Cash,764,Excellent,32000.0,0,0.28,True,11200.0,,2021-01-25,3,394400.0,2021-08-03,150000.0,Sedan,Black,32,2024-03-20,+974 5674 8104,customer4667@hotmail.com,WhatsApp
4668,Mohammed Taylor,Qatari,18-25,M,Fleet,Qatar ID,Q92528158,Cash,744,Good,22000.0,2,0.43,True,7700.0,,2022-01-14,1,221600.0,2025-03-30,213000.0,SUV,White,22,2027-01-19,+974 7199 7329,customer4668@hotmail.com,Call
4669,Arjun Hassan,Jordanian,55+,M,Individual,Qatar ID,Q64833497,Cash,748,Good,28600.0,3,0.13,True,10000.0,,2023-10-26,2,359900.0,2024-11-23,161000.0,Pickup,Silver,44,2028-07-05,+974 3515 5620,customer4669@gmail.com,WhatsApp
4670,Ana Al-Hajri,Egyptian,55+,F,Corporate,Qatar ID,Q58085269,Finance,668,Fair,26800.0,0,0.45,True,9400.0,Ahli Bank,2021-07-01,2,216800.0,2024-11-15,114000.0,Crossover,White,37,2027-11-30,+974 3144 4525,customer4670@gmail.com,WhatsApp
4671,Priya Mehta,Indian,46-55,F,Government,Passport,Q10104312,Cash,645,Fair,42700.0,3,0.25,True,14900.0,,2016-02-03,2,407200.0,2017-03-06,235000.0,SUV,Silver,32,2019-10-22,+974 4328 5527,customer4671@gmail.com,Email
4672,William Al-Dosari,Egyptian,36-45,M,Individual,Company CR,Q11030344,Lease,671,Fair,12200.0,0,0.57,False,0.0,Arab Bank,2019-12-31,2,305900.0,2024-10-05,143000.0,SUV,Silver,25,2026-10-25,+974 4278 8108,customer4672@gmail.com,WhatsApp
4673,Mariam Al-Hajri,Pakistani,26-35,F,Individual,Qatar ID,Q17093752,Finance,498,No History,14000.0,0,0.16,False,0.0,Doha Bank,2015-05-28,3,831700.0,2018-04-19,245000.0,SUV,Silver,25,2020-05-08,+974 5807 9066,customer4673@gmail.com,WhatsApp
4674,Aisha Santos,Qatari,55+,F,Individual,Qatar ID,Q37934167,Finance,614,Poor,19300.0,1,0.18,True,6800.0,Ahli Bank,2024-05-23,1,180900.0,2025-03-06,176000.0,SUV,Silver,36,2028-02-19,+974 7575 6523,customer4674@hotmail.com,Call
4675,Noor Smith,Bangladeshi,46-55,F,Individual,Passport,Q66177563,Cash,691,Fair,91100.0,1,0.19,True,31900.0,,2021-07-13,4,560500.0,2022-11-01,134000.0,Pickup,Red,28,2025-02-18,+974 5203 2660,customer4675@gmail.com,WhatsApp
4676,Michael Al-Mulla,Nepali,46-55,M,Individual,Qatar ID,Q61698488,Finance,608,Poor,41300.0,2,0.46,True,14500.0,QIIB,2015-04-16,3,440600.0,2015-12-21,154000.0,SUV,Pearl White,21,2017-09-11,+974 6736 3314,customer4676@gmail.com,Call
4677,Zainab Garcia,Qatari,18-25,F,Corporate,Qatar ID,Q25867541,Finance,708,Good,22700.0,1,0.14,True,7900.0,Masraf Al Rayan,2022-02-10,1,128800.0,2025-12-07,144000.0,Sedan,White,22,2027-09-28,+974 5883 4145,customer4677@gmail.com,WhatsApp
4678,Yusuf Taylor,Indian,26-35,M,Individual,Passport,Q10959563,Cash,678,Fair,22000.0,0,0.56,False,0.0,,2018-11-02,7,516900.0,2025-05-05,83000.0,SUV,Pearl White,25,2027-05-25,+974 7733 9114,customer4678@hotmail.com,WhatsApp
4679,Rajesh Ahmed,Indian,18-25,M,Individual,Qatar ID,Q23476668,Finance,770,Excellent,57500.0,1,0.29,True,20100.0,QIIB,2022-01-24,3,2084800.0,2025-01-30,629000.0,Pickup,Blue,19,2026-08-23,+974 4845 1156,customer4679@gmail.com,WhatsApp
4680,Bilal Johnson,British,26-35,M,Individual,Qatar ID,Q19116647,Lease,647,Fair,20100.0,0,0.19,True,7000.0,Ahli Bank,2020-06-27,1,161800.0,2024-12-02,188000.0,SUV,Pearl White,14,2026-01-26,+974 3233 4249,customer4680@hotmail.com,WhatsApp
4681,Ibrahim Al-Subaie,Qatari,46-55,M,Individual,Qatar ID,Q55984644,Finance,619,Poor,17300.0,2,0.2,True,6100.0,Qatar Islamic Bank,2015-11-19,1,119800.0,2025-04-24,127000.0,SUV,Silver,41,2028-09-05,+974 6548 5115,customer4681@hotmail.com,WhatsApp
4682,Hassan Lopez,Jordanian,55+,M,Individual,Qatar ID,Q78215832,Cash,623,Fair,40400.0,1,0.2,True,14100.0,,2022-01-24,3,478400.0,2023-10-05,187000.0,Pickup,Pearl White,38,2026-11-18,+974 4549 3148,customer4682@gmail.com,Email
4683,Ravi Al-Kuwari,Pakistani,46-55,M,Corporate,Passport,Q87789671,Finance,729,Good,35800.0,0,0.52,False,0.0,Doha Bank,2022-01-14,3,479300.0,2022-05-11,163000.0,Pickup,Bronze,14,2023-07-05,+974 6464 9880,customer4683@gmail.com,WhatsApp
4684,Ahmed Al-Hajri,Qatari,18-25,M,Individual,Qatar ID,Q52646165,Finance,635,Fair,29900.0,2,0.58,False,0.0,Qatar Islamic Bank,2022-04-01,4,2138000.0,2024-11-10,491000.0,SUV,Graphite Grey,29,2027-03-30,+974 5046 2476,customer4684@gmail.com,Call
4685,Ahmed Mehta,Filipino,36-45,M,Individual,Qatar ID,Q77600346,Cash,776,Excellent,40000.0,0,0.4,True,14000.0,,2016-09-29,1,189700.0,2020-01-28,193000.0,Sedan,Black,29,2022-06-16,+974 7735 4420,customer4685@gmail.com,WhatsApp
4686,Bilal Cruz,Egyptian,46-55,M,Individual,Passport,Q18472879,Cash,715,Good,84300.0,1,0.31,True,29500.0,,2024-07-07,1,352800.0,2025-11-03,373000.0,SUV,White,21,2027-07-26,+974 6115 5716,customer4686@gmail.com,WhatsApp
4687,Suresh Malik,Qatari,46-55,M,Fleet,Qatar ID,Q77131547,Cash,738,Good,46600.0,1,0.18,True,16300.0,,2019-05-16,2,225800.0,2023-03-20,131000.0,Crossover,Bronze,33,2025-12-04,+974 5770 2608,customer4687@gmail.com,Call
4688,Rajesh Kumar,British,55+,M,Individual,Company CR,Q91559670,Cash,620,Fair,26700.0,2,0.46,True,9300.0,,2022-09-02,1,103900.0,2024-03-15,92000.0,Pickup,Graphite Grey,12,2025-03-10,+974 3859 3026,customer4688@gmail.com,Call
4689,Carlo Cruz,Jordanian,46-55,M,Government,Passport,Q66314974,Cash,671,Fair,15800.0,0,0.11,True,5500.0,,2024-05-17,3,1236200.0,2024-11-23,366000.0,Sedan,Pearl White,36,2027-11-08,+974 4141 6840,customer4689@gmail.com,Call
4690,Omar Santos,Qatari,36-45,M,Corporate,Qatar ID,Q53735046,Cash,804,Excellent,50800.0,4,0.4,False,0.0,,2022-02-25,5,1499600.0,2025-01-19,286000.0,SUV,Green,29,2027-06-08,+974 4157 9201,customer4690@hotmail.com,Email
4691,Kavya Al-Marri,Qatari,46-55,F,Government,Qatar ID,Q46772012,Finance,809,Excellent,21100.0,2,0.09,True,7400.0,Doha Bank,2022-05-31,6,809600.0,2025-02-05,129000.0,SUV,White,28,2027-05-26,+974 7555 1869,customer4691@hotmail.com,Email
4692,William Kumar,Indian,18-25,M,Fleet,Qatar ID,Q61670311,Finance,632,Fair,20400.0,1,0.14,True,7100.0,Qatar Islamic Bank,2021-12-23,1,280100.0,2024-02-05,303000.0,Sedan,White,27,2026-04-25,+974 6517 6726,customer4692@hotmail.com,Call
4693,Suresh Reyes,Indian,36-45,M,Fleet,Qatar ID,Q90690755,Finance,713,Good,28700.0,0,0.36,True,10000.0,Commercial Bank Qatar,2015-03-03,6,517800.0,2021-01-12,90000.0,SUV,Silver,27,2023-04-02,+974 6348 4026,customer4693@gmail.com,Call
4694,Carlo Al-Khaldi,Indian,36-45,M,Individual,Qatar ID,Q55641023,Cash,676,Fair,21900.0,1,0.07,True,7700.0,,2017-02-02,2,598900.0,2018-07-16,328000.0,Pickup,Pearl White,34,2021-05-01,+974 3274 8977,customer4694@hotmail.com,WhatsApp
4695,William Mehta,Jordanian,36-45,M,Individual,Qatar ID,Q18497843,Lease,584,Poor,13900.0,2,0.13,True,4900.0,Arab Bank,2020-10-26,2,200700.0,2021-07-19,100000.0,SUV,Pearl White,29,2023-12-06,+974 7210 6478,customer4695@gmail.com,WhatsApp
